home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,drive,qtr,down,goal_to_go,ydstogo,ydsnet,no_huddle,home_timeouts_remaining,away_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential
0,23,23,1,0,23,75.0,900.0,1800.0,3600.0,0,1,1,1.0,0.0,10,-10,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,23,1,0,23,75.0,873.0,1773.0,3573.0,0,1,1,2.0,0.0,10,-10,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,23,1,0,23,75.0,825.0,1725.0,3525.0,0,1,1,3.0,0.0,10,-10,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,0,52.0,753.0,1653.0,3453.0,0,2,1,1.0,0.0,10,12,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,47.0,718.0,1618.0,3418.0,0,2,1,2.0,0.0,5,12,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,47.0,714.0,1614.0,3414.0,0,2,1,3.0,0.0,5,12,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,40.0,672.0,1572.0,3372.0,0,2,1,1.0,0.0,10,12,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,40.0,667.0,1567.0,3367.0,0,2,1,2.0,0.0,10,12,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,39.0,625.0,1525.0,3325.0,0,2,1,3.0,0.0,9,12,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,23,1,0,23,88.0,579.0,1479.0,3279.0,0,3,1,1.0,0.0,10,-7,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,23,1,0,23,88.0,573.0,1473.0,3273.0,0,3,1,2.0,0.0,10,-7,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,23,1,0,23,88.0,531.0,1431.0,3231.0,0,3,1,3.0,0.0,10,-7,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,36.0,473.0,1373.0,3173.0,0,4,1,1.0,0.0,10,16,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,32.0,432.0,1332.0,3132.0,0,4,1,2.0,0.0,6,16,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,26.0,368.0,1268.0,3068.0,0,4,1,1.0,0.0,10,16,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,25.0,323.0,1223.0,3023.0,0,4,1,2.0,0.0,9,16,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,0,0,23,23,21.0,281.0,1181.0,2981.0,0,4,1,3.0,0.0,5,16,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
0,23,23,1,0,23,60.0,249.0,1149.0,2949.0,0,5,1,1.0,0.0,10,5,0,3,3,3.0,3.0,3,0,0.0,3.0,-3.0
0,23,23,1,0,23,60.0,247.0,1147.0,2947.0,0,5,1,2.0,0.0,10,5,1,3,3,3.0,3.0,3,0,0.0,3.0,-3.0
0,23,23,1,0,23,55.0,205.0,1105.0,2905.0,0,5,1,3.0,0.0,5,5,0,3,3,3.0,3.0,3,0,0.0,3.0,-3.0
0,23,0,0,23,0,96.0,193.0,1093.0,2893.0,0,6,1,1.0,0.0,10,25,0,3,3,3.0,3.0,3,0,3.0,0.0,3.0
0,23,0,0,23,0,95.0,152.0,1052.0,2852.0,0,6,1,2.0,0.0,9,25,0,3,3,3.0,3.0,3,0,3.0,0.0,3.0
0,23,0,0,23,0,84.0,106.0,1006.0,2806.0,0,6,1,1.0,0.0,10,25,0,2,3,2.0,3.0,3,0,3.0,0.0,3.0
0,23,0,0,23,0,78.0,65.0,965.0,2765.0,0,6,1,2.0,0.0,4,25,0,2,3,2.0,3.0,3,0,3.0,0.0,3.0
0,23,0,0,23,0,72.0,22.0,922.0,2722.0,0,6,1,1.0,0.0,10,25,0,2,3,2.0,3.0,3,0,3.0,0.0,3.0
0,23,0,0,23,0,72.0,16.0,916.0,2716.0,0,6,1,2.0,0.0,10,25,0,2,3,2.0,3.0,3,0,3.0,0.0,3.0
0,23,0,0,23,0,71.0,900.0,900.0,2700.0,0,6,2,3.0,0.0,9,25,0,2,3,2.0,3.0,3,0,3.0,0.0,3.0
0,23,23,1,0,23,74.0,883.0,883.0,2683.0,0,7,2,1.0,0.0,10,74,0,2,3,3.0,2.0,3,0,0.0,3.0,-3.0
0,23,23,1,0,0,27.0,848.0,848.0,2648.0,0,7,2,1.0,0.0,10,74,0,2,3,3.0,2.0,3,0,0.0,3.0,-3.0
0,23,23,1,0,0,18.0,824.0,824.0,2624.0,0,7,2,2.0,0.0,1,74,0,2,3,3.0,2.0,3,0,0.0,3.0,-3.0
0,23,23,1,0,0,8.0,795.0,795.0,2595.0,0,7,2,1.0,1.0,8,74,0,2,3,3.0,2.0,3,6,0.0,3.0,-3.0
0,23,0,0,23,0,75.0,788.0,788.0,2588.0,0,8,2,1.0,0.0,10,34,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,48.0,744.0,744.0,2544.0,0,8,2,1.0,0.0,10,34,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,48.0,739.0,739.0,2539.0,0,8,2,2.0,0.0,10,34,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,39.0,696.0,696.0,2496.0,0,8,2,3.0,0.0,1,34,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,96.0,670.0,670.0,2470.0,0,9,2,1.0,0.0,10,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,87.0,630.0,630.0,2430.0,0,9,2,2.0,0.0,1,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,86.0,586.0,586.0,2386.0,0,9,2,1.0,0.0,10,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,81.0,546.0,546.0,2346.0,0,9,2,2.0,0.0,5,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,81.0,500.0,500.0,2300.0,0,9,2,3.0,0.0,5,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,70.0,462.0,462.0,2262.0,0,9,2,1.0,0.0,10,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,65.0,423.0,423.0,2223.0,0,9,2,2.0,0.0,5,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,66.0,379.0,379.0,2179.0,0,9,2,3.0,0.0,6,22,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,89.0,325.0,325.0,2125.0,0,10,2,1.0,0.0,10,12,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,80.0,300.0,300.0,2100.0,0,10,2,2.0,0.0,1,12,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,83.0,226.0,226.0,2026.0,0,10,2,1.0,0.0,20,12,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,84.0,180.0,180.0,1980.0,0,10,2,2.0,0.0,21,12,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,77.0,139.0,139.0,1939.0,0,10,2,3.0,0.0,14,12,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,65.0,127.0,127.0,1927.0,0,11,2,1.0,0.0,10,14,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,62.0,120.0,120.0,1920.0,0,11,2,2.0,0.0,7,14,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,62.0,114.0,114.0,1914.0,0,11,2,3.0,0.0,7,14,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,52.0,87.0,87.0,1887.0,0,11,2,1.0,0.0,10,14,1,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,46.0,64.0,64.0,1864.0,0,11,2,2.0,0.0,4,14,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,46.0,60.0,60.0,1860.0,0,11,2,3.0,0.0,4,14,0,2,3,3.0,2.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,85.0,43.0,43.0,1843.0,0,12,2,1.0,0.0,10,0,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,82.0,38.0,38.0,1838.0,0,12,2,2.0,0.0,7,0,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,84.0,31.0,31.0,1831.0,0,12,2,3.0,0.0,9,0,0,2,3,2.0,3.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,67.0,15.0,15.0,1815.0,0,13,2,1.0,0.0,10,16,0,2,2,2.0,2.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,51.0,9.0,9.0,1809.0,0,13,2,1.0,0.0,10,16,0,2,1,1.0,2.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,75.0,900.0,1800.0,1800.0,1,14,3,1.0,0.0,10,2,0,3,3,3.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,75.0,861.0,1761.0,1761.0,1,14,3,2.0,0.0,10,2,0,3,3,3.0,3.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,75.0,855.0,1755.0,1755.0,1,14,3,3.0,0.0,10,2,0,3,3,3.0,3.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,66.0,822.0,1722.0,1722.0,1,15,3,1.0,0.0,10,19,0,3,3,3.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,35.0,784.0,1684.0,1684.0,1,15,3,1.0,0.0,10,19,0,3,3,3.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,35.0,779.0,1679.0,1679.0,1,15,3,2.0,0.0,10,19,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,40.0,703.0,1603.0,1603.0,1,15,3,3.0,0.0,15,19,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,90.0,651.0,1551.0,1551.0,1,16,3,1.0,0.0,10,9,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,82.0,631.0,1531.0,1531.0,1,16,3,2.0,0.0,2,9,1,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,81.0,587.0,1487.0,1487.0,1,16,3,3.0,0.0,1,9,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,58.0,541.0,1441.0,1441.0,1,17,3,1.0,0.0,10,-10,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,58.0,496.0,1396.0,1396.0,1,17,3,2.0,0.0,10,-10,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,63.0,447.0,1347.0,1347.0,1,17,3,3.0,0.0,15,-10,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,77.0,390.0,1290.0,1290.0,1,18,3,1.0,0.0,10,47,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,60.0,325.0,1225.0,1225.0,1,18,3,1.0,0.0,15,47,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,33.0,286.0,1186.0,1186.0,1,18,3,1.0,0.0,10,47,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,28.0,252.0,1152.0,1152.0,1,18,3,2.0,0.0,5,47,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,33.0,245.0,1145.0,1145.0,1,18,3,3.0,0.0,10,47,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,23,33.0,240.0,1140.0,1140.0,1,18,3,4.0,0.0,10,47,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,70.0,234.0,1134.0,1134.0,1,19,3,1.0,0.0,10,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,61.0,198.0,1098.0,1098.0,1,19,3,2.0,0.0,1,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,55.0,151.0,1051.0,1051.0,1,19,3,1.0,0.0,10,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,53.0,118.0,1018.0,1018.0,1,19,3,2.0,0.0,8,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,43.0,83.0,983.0,983.0,1,19,3,1.0,0.0,10,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,50,50.0,19.0,919.0,919.0,1,19,3,2.0,0.0,17,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,50,50.0,12.0,912.0,912.0,1,19,3,3.0,0.0,17,20,0,3,2,2.0,3.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,87.0,893.0,893.0,893.0,1,20,4,1.0,0.0,10,23,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,87.0,888.0,888.0,888.0,1,20,4,2.0,0.0,10,23,0,3,2,3.0,2.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,58.0,865.0,865.0,865.0,1,20,4,1.0,0.0,10,23,0,3,1,3.0,1.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,73.0,759.0,759.0,759.0,1,20,4,1.0,0.0,40,23,0,3,1,3.0,1.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,73.0,753.0,753.0,753.0,1,20,4,2.0,0.0,40,23,0,3,1,3.0,1.0,3,7,3.0,7.0,-4.0
0,23,0,0,23,0,73.0,748.0,748.0,748.0,1,20,4,3.0,0.0,40,23,0,3,1,3.0,1.0,3,7,3.0,7.0,-4.0
0,23,23,1,0,23,94.0,708.0,708.0,708.0,1,21,4,1.0,0.0,10,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,93.0,667.0,667.0,667.0,1,21,4,2.0,0.0,9,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,65.0,623.0,623.0,623.0,1,21,4,1.0,0.0,10,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,23,68.0,555.0,555.0,555.0,1,21,4,2.0,0.0,13,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,40.0,511.0,511.0,511.0,1,21,4,1.0,0.0,10,73,1,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,40.0,502.0,502.0,502.0,1,21,4,2.0,0.0,10,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,29.0,452.0,452.0,452.0,1,21,4,1.0,0.0,10,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,29.0,409.0,409.0,409.0,1,21,4,2.0,0.0,10,73,0,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,23,1,0,0,31.0,365.0,365.0,365.0,1,21,4,3.0,0.0,12,73,1,3,1,1.0,3.0,3,7,7.0,3.0,4.0
0,23,0,0,23,0,75.0,315.0,315.0,315.0,1,22,4,1.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,69.0,298.0,298.0,298.0,1,22,4,2.0,0.0,4,59,1,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,65.0,273.0,273.0,273.0,1,22,4,1.0,0.0,10,59,1,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,60.0,266.0,266.0,266.0,1,22,4,2.0,0.0,5,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,51.0,260.0,260.0,260.0,1,22,4,1.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,51.0,256.0,256.0,256.0,1,22,4,2.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,51.0,251.0,251.0,251.0,1,22,4,3.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,23,30.0,213.0,213.0,213.0,1,22,4,1.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,23,28.0,183.0,183.0,183.0,1,22,4,2.0,0.0,8,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,23,21.0,164.0,164.0,164.0,1,22,4,3.0,0.0,1,59,1,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,23,16.0,134.0,134.0,134.0,1,22,4,1.0,0.0,10,59,1,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,23,16.0,128.0,128.0,128.0,1,22,4,2.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,23,16.0,123.0,123.0,123.0,1,22,4,3.0,0.0,10,59,0,3,1,3.0,1.0,3,10,3.0,10.0,-7.0
0,23,23,1,0,23,80.0,118.0,118.0,118.0,1,23,4,1.0,0.0,10,7,0,3,1,1.0,3.0,3,10,10.0,3.0,7.0
0,23,23,1,0,23,75.0,113.0,113.0,113.0,1,23,4,2.0,0.0,5,7,0,2,1,1.0,2.0,3,10,10.0,3.0,7.0
0,23,23,1,0,23,75.0,110.0,110.0,110.0,1,23,4,3.0,0.0,5,7,0,2,1,1.0,2.0,3,10,10.0,3.0,7.0
0,23,0,0,23,0,86.0,93.0,93.0,93.0,1,24,4,1.0,0.0,10,-9,0,1,1,1.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,84.0,77.0,77.0,77.0,1,24,4,2.0,0.0,8,-9,1,1,1,1.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,84.0,72.0,72.0,72.0,1,24,4,3.0,0.0,8,-9,0,1,1,1.0,1.0,3,10,3.0,10.0,-7.0
0,23,0,0,23,0,84.0,69.0,69.0,69.0,1,24,4,4.0,0.0,8,-9,0,1,1,1.0,1.0,3,10,3.0,10.0,-7.0
1,25,1,0,25,1,75.0,900.0,1800.0,3600.0,0,1,1,1.0,0.0,10,45,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,70.0,866.0,1766.0,3566.0,0,1,1,2.0,0.0,5,45,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,53.0,818.0,1718.0,3518.0,0,1,1,1.0,0.0,10,45,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,48.0,794.0,1694.0,3494.0,0,1,1,2.0,0.0,5,45,1,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,54.0,750.0,1650.0,3450.0,0,1,1,3.0,0.0,11,45,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,42.0,707.0,1607.0,3407.0,0,1,1,1.0,0.0,10,45,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,67.0,694.0,1594.0,3394.0,0,2,1,1.0,0.0,10,25,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,61.0,669.0,1569.0,3369.0,0,2,1,2.0,0.0,4,25,1,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,57.0,636.0,1536.0,3336.0,0,2,1,1.0,0.0,10,25,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,51.0,614.0,1514.0,3314.0,0,2,1,2.0,0.0,4,25,1,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,51.0,609.0,1509.0,3309.0,0,2,1,3.0,0.0,4,25,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,1,44.0,581.0,1481.0,3281.0,0,2,1,1.0,0.0,10,25,1,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,1,44.0,575.0,1475.0,3275.0,0,2,1,2.0,0.0,10,25,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,1,39.0,535.0,1435.0,3235.0,0,2,1,3.0,0.0,5,25,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,65.0,462.0,1362.0,3162.0,0,3,1,1.0,0.0,10,8,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,62.0,416.0,1316.0,3116.0,0,3,1,2.0,0.0,7,8,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,59.0,378.0,1278.0,3078.0,0,3,1,3.0,0.0,4,8,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,80.0,331.0,1231.0,3031.0,0,4,1,1.0,0.0,10,0,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,80.0,303.0,1203.0,3003.0,0,4,1,2.0,0.0,10,0,1,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,80.0,299.0,1199.0,2999.0,0,4,1,3.0,0.0,10,0,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,75.0,277.0,1177.0,2977.0,0,5,1,1.0,0.0,10,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,75.0,272.0,1172.0,2972.0,0,5,1,2.0,0.0,10,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,58.0,238.0,1138.0,2938.0,0,5,1,1.0,0.0,10,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,44.0,213.0,1113.0,2913.0,0,5,1,1.0,0.0,10,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,38.0,175.0,1075.0,2875.0,0,5,1,2.0,0.0,4,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,32.0,137.0,1037.0,2837.0,0,5,1,1.0,0.0,10,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,32.0,132.0,1032.0,2832.0,0,5,1,2.0,0.0,10,40,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
1,25,1,0,25,25,34.0,90.0,990.0,2790.0,0,5,1,3.0,0.0,12,40,0,2,3,2.0,3.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,57.0,41.0,941.0,2741.0,0,6,1,1.0,0.0,10,26,0,2,3,3.0,2.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,57.0,36.0,936.0,2736.0,0,6,1,2.0,0.0,10,26,0,2,3,3.0,2.0,0,0,0.0,0.0,0.0
1,25,25,1,1,25,55.0,16.0,916.0,2716.0,0,6,1,3.0,0.0,8,26,1,2,3,3.0,2.0,0,0,0.0,0.0,0.0
1,25,25,1,1,1,33.0,900.0,900.0,2700.0,0,6,2,1.0,0.0,10,26,0,2,3,3.0,2.0,0,0,0.0,0.0,0.0
1,25,25,1,1,1,27.0,875.0,875.0,2675.0,0,6,2,2.0,0.0,4,26,1,2,3,3.0,2.0,0,0,0.0,0.0,0.0
1,25,25,1,1,1,31.0,834.0,834.0,2634.0,0,6,2,3.0,0.0,8,26,0,2,3,3.0,2.0,0,0,0.0,0.0,0.0
1,25,1,0,25,1,85.0,795.0,795.0,2595.0,0,7,2,1.0,0.0,20,-15,0,2,3,2.0,3.0,0,3,0.0,3.0,-3.0
1,25,25,1,1,1,10.0,787.0,787.0,2587.0,0,8,2,1.0,1.0,10,10,0,2,3,3.0,2.0,0,3,3.0,0.0,3.0
1,25,25,1,1,1,5.0,770.0,770.0,2570.0,0,8,2,2.0,1.0,5,10,1,2,3,3.0,2.0,0,9,3.0,0.0,3.0
1,25,1,0,25,1,68.0,757.0,757.0,2557.0,0,9,2,1.0,0.0,10,7,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,1,0,25,1,55.0,724.0,724.0,2524.0,0,9,2,1.0,0.0,10,7,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,1,0,25,1,55.0,686.0,686.0,2486.0,0,9,2,2.0,0.0,10,7,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,1,0,25,1,65.0,646.0,646.0,2446.0,0,9,2,3.0,0.0,20,7,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,25,1,1,25,97.0,572.0,572.0,2372.0,0,10,2,1.0,0.0,10,18,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,95.0,534.0,534.0,2334.0,0,10,2,2.0,0.0,8,18,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,89.0,504.0,504.0,2304.0,0,10,2,3.0,0.0,2,18,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,86.0,464.0,464.0,2264.0,0,10,2,1.0,0.0,10,18,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,88.0,440.0,440.0,2240.0,0,10,2,2.0,0.0,12,18,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,79.0,392.0,392.0,2192.0,0,10,2,3.0,0.0,3,18,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,1,0,25,1,73.0,374.0,374.0,2174.0,0,11,2,1.0,0.0,10,6,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,1,0,25,1,72.0,337.0,337.0,2137.0,0,11,2,2.0,0.0,9,6,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,1,0,25,1,67.0,308.0,308.0,2108.0,0,11,2,3.0,0.0,4,6,0,2,3,2.0,3.0,0,10,0.0,10.0,-10.0
1,25,25,1,1,25,71.0,296.0,296.0,2096.0,0,12,2,1.0,0.0,10,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,70.0,258.0,258.0,2058.0,0,12,2,2.0,0.0,9,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,53.0,235.0,235.0,2035.0,0,12,2,1.0,0.0,10,33,1,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,25,52.0,198.0,198.0,1998.0,0,12,2,2.0,0.0,9,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,1,49.0,154.0,154.0,1954.0,0,12,2,3.0,0.0,6,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,1,42.0,120.0,120.0,1920.0,0,12,2,1.0,0.0,10,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,1,42.0,116.0,116.0,1916.0,0,12,2,2.0,0.0,10,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
1,25,25,1,1,1,38.0,73.0,73.0,1873.0,0,12,2,3.0,0.0,6,33,0,2,3,3.0,2.0,0,10,10.0,0.0,10.0
